,var38,var15,TARGET
1227,63979.23,24,0
1228,170598.87,23,0
1229,55184.43,32,0
1230,75998.67,81,0
1231,96375.21,28,0
1232,117310.979016,27,0
1233,52212.78,25,0
1234,278868.9,26,0
1235,113856.57,23,0
1236,87864.63,25,0
1237,114977.49,28,0
1238,50932.32,36,0
1239,117310.979016,33,0
1240,117310.979016,38,0
1241,65191.77,23,0
1242,90196.02,46,0
1243,250604.46,25,0
1244,83255.07,25,0
1245,168897.24,23,0
1246,202277.67,26,0
1247,101041.68,41,0
1248,85313.91,15,0
1249,144039.75,60,1
1250,91214.4,23,0
1251,121273.59,23,0
1252,124585.11,49,0
1253,64106.91,51,0
1254,232394.61,57,0
1255,116561.22,25,0
1256,117310.979016,30,0
1257,65675.04,23,0
1258,40762.26,51,0
1259,43512.63,32,0
1260,36030.87,22,0
1261,63855.69,23,0
1262,69099.54,41,0
1263,117310.979016,23,0
1264,98500.05,45,0
1265,56306.97,31,0
1266,117310.979016,25,0
1267,127141.5,23,0
1268,121113.87,23,0
1269,117310.979016,31,0
1270,127354.5,24,0
1271,117310.979016,23,0
1272,379634.58,28,0
1273,115424.07,23,0
1274,114278.16,24,0
1275,55980.54,31,0
1276,397108.44,23,0
1277,327377.1,31,0
1278,22003.59,71,0
1279,135958.71,22,0
1280,77346.21,24,0
1281,149676.06,36,1
1282,105094.47,23,0
1283,59464.47,38,0
1284,77335.98,24,0
1285,157223.22,23,0
1286,40260.78,37,1
1287,98274.12,23,0
1288,260561.88,24,0
1289,26435.7,23,0
1290,29276.34,24,0
1291,63486.66,36,0
1292,89069.19,42,0
1293,40920.33,27,0
1294,349051.14,24,0
1295,59522.28,49,0
1296,25785.09,23,0
1297,44137.98,23,0
1298,117310.979016,54,0
1299,55984.29,23,0
1300,201947.58,51,0
1301,158207.97,24,1
1302,655447.32,23,0
1303,92190.18,23,0
1304,105559.77,40,0
1305,68624.94,23,0
1306,53401.95,23,0
1307,117310.979016,23,0
1308,38816.94,28,0
1309,78970.14,26,0
1310,195530.7,31,0
1311,117310.979016,32,0
1312,82636.65,23,0
1313,89281.32,71,0
1314,55897.29,23,0
1315,116175.3,45,0
1316,90152.58,35,0
1317,72767.37,41,1
1318,212151.42,55,0
1319,150593.67,39,0
1320,74053.44,42,0
1321,129212.46,45,0
1322,117310.979016,23,0
1323,101562.51,51,1
1324,23894.97,23,0
1325,117310.979016,50,0
1326,56233.71,32,0
1327,117310.979016,23,0
1328,117310.979016,24,0
1329,74783.73,59,0
1330,48145.44,23,0
1331,117310.979016,50,0
1332,35364.42,24,0
1333,70373.46,69,0
1334,46905.96,40,0
1335,60712.02,46,0
1336,134977.35,39,0
1337,59474.04,51,0
1338,160048.44,23,0
1339,117310.979016,39,1
1340,135748.68,27,0
1341,117310.979016,45,0
1342,117310.979016,23,0
1343,143649.57,25,0
1344,125650.65,24,0
1345,117310.979016,38,0
1346,117310.979016,40,0
1347,107323.17,49,0
1348,26863.17,37,0
1349,74717.19,23,0
1350,241346.28,28,0
1351,129096.18,36,0
1352,47190.45,27,0
1353,117310.979016,32,0
1354,71974.44,23,0
1355,117310.979016,35,0
1356,39888.54,37,0
1357,76526.7,33,0
1358,117310.979016,23,0
1359,85536.21,38,0
1360,94708.05,33,0
1361,124288.8,57,0
1362,55031.25,41,1
1363,104128.08,39,0
1364,251116.77,23,0
1365,39195.66,47,0
1366,420339.09,23,0
1367,80680.5,44,0
1368,63715.77,23,0
1369,64657.5,23,0
1370,77031.0,32,0
1371,130600.29,38,0
1372,181016.07,65,0
1373,25448.88,24,0
1374,117310.979016,25,0
1375,47909.43,28,0
1376,49322.07,25,0
1377,106347.03,42,0
1378,117310.979016,67,0
1379,277858.29,62,1
1380,117310.979016,24,0
1381,113097.03,23,0
1382,117808.59,23,0
1383,284817.9,23,0
1384,55652.94,33,0
1385,313272.09,37,0
1386,47529.66,24,0
1387,117310.979016,23,0
1388,62739.69,34,1
1389,117310.979016,51,0
1390,70386.0,23,0
1391,60331.35,23,0
1392,117310.979016,31,0
1393,50057.88,23,0
1394,77249.46,36,0
1395,81207.48,24,0
1396,292965.48,27,0
1397,95488.83,38,0
1398,91605.69,40,0
1399,64949.16,37,1
1400,43677.48,30,0
1401,90064.5,26,0
1402,87540.93,34,0
1403,167455.53,41,0
1404,234549.0,25,0
1405,114039.36,23,0
1406,87850.89,26,0
1407,43834.35,26,0
1408,103478.67,28,0
1409,74363.07,36,0
1410,109074.78,26,0
1411,134425.32,23,0
1412,38831.07,24,0
1413,185240.58,26,0
1414,159505.26,34,0
1415,117310.979016,35,0
1416,117310.979016,40,0
1417,56810.22,23,0
1418,117310.979016,25,0
1419,117310.979016,41,0
1420,63455.1,39,0
1421,173015.88,22,0
1422,135199.74,35,0
1423,43773.09,51,0
1424,109412.07,49,0
1425,124551.96,23,0
1426,74264.13,25,0
1427,40110.0,29,0
1428,55783.23,23,0
1429,15823.23,34,0
1430,83367.3,33,0
1431,117310.979016,43,0
1432,72549.84,23,0
1433,258941.73,34,0
1434,78006.51,23,0
1435,59650.32,44,0
1436,94674.0,23,0
1437,173890.08,24,0
1438,96516.78,23,0
1439,117310.979016,42,0
1440,50837.31,22,0
1441,96465.96,25,0
1442,117310.979016,33,0
1443,117310.979016,31,0
1444,117310.979016,23,0
1445,117310.979016,51,0
1446,71462.61,23,0
1447,76447.77,33,0
1448,117310.979016,25,0
1449,52080.27,23,0
1450,117310.979016,47,1
1451,114712.56,41,0
1452,104411.13,23,0
1453,77051.22,23,0
1454,137928.99,24,0
1455,194186.07,61,0
1456,117310.979016,30,0
1457,125761.08,22,0
1458,99637.14,42,0
1459,56553.36,39,0
1460,81254.73,23,0
1461,99324.6,35,1
1462,86410.2,48,0
1463,87838.47,28,0
1464,69911.85,23,0
1465,13941.15,38,0
1466,256219.02,25,0
1467,117310.979016,47,0
1468,117310.979016,35,0
1469,155294.25,47,1
1470,104656.32,52,0
1471,117310.979016,45,0
1472,100445.64,41,0
1473,139871.76,26,0
1474,156956.79,23,0
1475,117310.979016,23,0
1476,91361.85,32,0
1477,125805.15,23,0
1478,118013.19,23,0
1479,45509.85,23,0
1480,41377.56,24,0
1481,98670.54,23,0
1482,42114.6,53,0
1483,88696.2,24,0
1484,127593.36,23,0
1485,90272.34,22,0
1486,101545.71,23,0
1487,117310.979016,50,0
1488,116153.16,46,0
1489,117310.979016,39,0
1490,268549.68,31,0
1491,109951.05,24,0
1492,117310.979016,39,0
1493,78634.44,39,0
1494,53958.63,57,0
1495,80657.97,54,0
1496,104230.08,23,0
1497,47072.4,34,0
1498,117310.979016,24,0
1499,117310.979016,25,0
1500,117310.979016,24,0
1501,154735.86,35,0
1502,44711.7,53,0
1503,47226.69,32,0
1504,32662.5,30,0
1505,68032.17,23,0
1506,63243.39,30,0
1507,117310.979016,28,0
1508,117310.979016,24,0
1509,117310.979016,35,0
1510,91074.9,24,0
1511,33202.23,32,0
1512,55157.04,23,0
1513,67805.22,27,0
1514,382460.61,29,0
1515,53781.9,33,0
1516,86180.79,23,0
1517,80327.4,68,0
1518,154111.74,24,0
1519,244079.43,11,0
1520,86318.49,47,0
1521,80862.51,24,0
1522,74294.76,32,0
1523,78674.19,36,0
1524,90455.91,23,0
1525,94576.56,25,0
1526,58645.71,44,0
1527,76783.77,23,0
1528,177109.77,23,0
1529,101892.69,26,0
1530,117310.979016,29,0
1531,76226.97,36,0
1532,182389.29,27,0
1533,45677.64,48,0
1534,44619.69,26,0
1535,181988.91,33,1
1536,60285.93,23,0
1537,117310.979016,34,0
1538,154154.31,23,0
1539,53478.57,23,0
1540,137606.4,23,0
1541,112842.87,27,0
1542,84209.4,27,0
1543,78730.68,34,0
1544,52493.94,23,0
1545,258644.1,45,0
1546,120723.75,23,0
1547,62138.46,23,0
1548,117310.979016,30,1
1549,191882.94,34,0
1550,117310.979016,25,0
1551,106980.9,25,0
1552,84649.14,23,0
1553,59684.79,48,0
1554,79791.09,23,0
1555,76715.31,23,0
1556,117310.979016,42,0
1557,117310.979016,42,0
1558,68397.03,52,0
1559,73319.16,39,0
1560,116732.88,25,0
1561,149524.29,26,0
1562,67376.4,23,0
1563,72655.08,42,0
1564,221697.39,23,0
1565,42566.04,26,0
1566,870325.47,36,0
1567,57511.62,39,0
1568,20049.9,34,0
1569,73986.45,25,0
1570,31639.89,23,0
1571,166414.83,26,0
1572,161152.05,32,0
1573,70649.43,28,0
1574,48557.34,24,0
1575,86819.34,23,0
1576,117310.979016,23,0
1577,117310.979016,51,0
1578,131427.21,23,0
1579,150490.35,24,0
1580,67213.08,55,0
1581,167732.85,23,0
1582,124526.67,23,0
1583,88479.12,43,0
1584,34835.28,35,0
1585,294323.55,26,0
1586,177980.01,80,0
1587,60333.09,29,0
1588,83287.05,55,0
1589,77816.91,23,0
1590,37630.47,32,0
1591,117310.979016,44,1
1592,113708.25,37,0
1593,118940.85,57,0
1594,69415.83,33,0
1595,33180.45,32,0
1596,117310.979016,41,0
1597,62081.79,31,0
1598,52312.11,23,0
1599,47579.28,29,0
1600,108358.29,35,0
1601,75147.57,39,0
1602,124060.23,56,0
1603,61785.99,24,0
1604,117310.979016,23,0
1605,117310.979016,36,0
1606,104629.44,23,0
1607,110708.52,24,0
1608,83736.63,37,0
1609,61322.76,45,1
1610,158724.72,29,0
1611,117310.979016,23,0
1612,57691.47,23,0
1613,843351.84,44,0
1614,117310.979016,40,0
1615,68230.26,25,0
1616,1143609.15,35,0
1617,117310.979016,46,0
1618,117310.979016,31,0
1619,62317.17,38,0
1620,225407.07,23,0
1621,223542.78,42,0
1622,156557.25,83,0
1623,95849.49,36,0
1624,135514.17,23,0
1625,100933.68,32,0
1626,128219.61,23,0
1627,95927.01,48,0
1628,133592.1,55,0
1629,80753.4,23,0
1630,396407.82,23,0
1631,117310.979016,23,0
1632,62037.24,27,0
1633,72032.79,23,0
1634,86593.29,23,0
1635,51160.56,48,0
1636,40896.18,35,1
1637,117310.979016,37,1
1638,79937.67,23,0
1639,66786.84,43,0
1640,88369.74,43,0
1641,51956.64,23,0
1642,117310.979016,23,0
1643,200311.14,47,0
1644,332343.57,61,0
1645,81886.2,39,0
1646,48335.79,38,0
1647,38837.22,24,0
1648,49209.69,26,0
1649,117310.979016,61,0
1650,62372.52,24,0
1651,141645.78,24,0
1652,123728.31,23,0
1653,79891.74,23,0
1654,150842.07,22,0
1655,117310.979016,23,0
1656,46491.15,29,0
1657,118285.35,44,0
1658,117310.979016,51,0
1659,101983.62,23,0
1660,86918.07,62,0
1661,147307.86,59,0
1662,100635.6,25,0
1663,151584.21,48,0
1664,66507.09,25,0
1665,92572.11,23,0
1666,100545.96,23,0
1667,113220.9,26,0
1668,113797.38,29,0
1669,106086.3,23,0
1670,102309.84,23,0
1671,40542.24,23,0
1672,319143.81,23,0
1673,117310.979016,45,0
1674,62876.79,47,0
1675,117310.979016,23,0
1676,93923.31,28,0
1677,80046.12,43,0
1678,123571.05,28,0
1679,116363.67,23,0
1680,35334.81,23,0
1681,117310.979016,23,0
1682,288053.31,30,0
1683,39844.59,24,0
1684,146518.95,27,0
1685,131910.96,23,0
1686,102678.12,36,0
1687,136517.31,23,0
1688,117310.979016,23,0
1689,121900.14,23,0
1690,104573.13,28,0
1691,117310.979016,23,0
1692,70086.27,23,0
1693,99991.38,31,0
1694,117310.979016,48,0
1695,74707.71,50,0
1696,91365.96,28,0
1697,117310.979016,26,0
1698,117310.979016,32,0
1699,139050.84,43,0
1700,117239.28,25,0
1701,208568.37,23,0
1702,96436.5,25,0
1703,141634.62,57,0
1704,64357.23,23,0
1705,89628.39,34,0
1706,39407.67,42,0
1707,244089.99,23,0
1708,58986.45,38,0
1709,43636.14,23,0
1710,136737.24,46,0
1711,117310.979016,24,0
1712,117310.979016,23,0
1713,104000.58,27,0
1714,149125.44,24,0
1715,37795.59,28,0
1716,71747.4,23,0
1717,183262.23,23,0
1718,135121.68,25,0
1719,121184.67,80,0
1720,102246.33,56,0
1721,117310.979016,23,0
1722,44789.73,35,0
1723,493694.43,24,0
1724,89398.56,23,0
1725,106096.2,14,0
1726,61262.82,23,0
1727,92789.61,24,0
1728,112663.98,36,0
1729,47780.43,40,0
1730,60584.79,23,0
1731,138227.94,23,0
1732,106639.62,25,0
1733,117310.979016,51,0
1734,117310.979016,45,0
1735,114202.56,24,0
1736,37670.28,23,0
1737,117310.979016,24,0
1738,92197.41,26,0
1739,252925.89,65,0
1740,237459.15,43,0
1741,18816.12,26,0
1742,28419.99,23,0
1743,99363.57,41,0
1744,77725.62,23,0
1745,115331.13,42,0
1746,70935.69,23,0
1747,153697.05,24,0
1748,97424.01,49,0
1749,31431.24,23,0
1750,62601.6,65,0
1751,285223.53,23,0
1752,42093.9,23,0
1753,521933.94,51,0
1754,64669.44,25,0
1755,145932.6,23,0
1756,110782.29,23,0
1757,107083.44,27,0
1758,117310.979016,30,0
1759,107391.84,45,0
1760,117310.979016,23,0
1761,99143.1,23,0
1762,181926.09,26,0
1763,170685.78,23,0
1764,38868.66,41,0
1765,72307.71,25,0
1766,117310.979016,49,0
1767,183964.74,49,0
1768,48242.52,37,0
1769,153212.97,25,0
1770,64009.74,40,1
1771,117310.979016,42,1
1772,45984.09,36,1
1773,89274.42,48,0
1774,87930.72,23,0
1775,185604.39,43,0
1776,132856.83,30,0
1777,338234.58,32,0
1778,112665.42,56,0
1779,117310.979016,43,1
1780,238284.9,24,0
1781,177980.01,48,0
1782,117310.979016,23,0
1783,123192.6,23,0
1784,97841.7,32,0
1785,59458.62,25,0
1786,76805.67,50,0
1787,73941.51,33,0
1788,104859.12,34,0
1789,91080.75,26,0
1790,67776.6,23,0
1791,117310.979016,30,0
1792,122926.23,23,0
1793,91302.54,44,0
1794,112186.95,45,0
1795,117310.979016,23,0
1796,117310.979016,25,0
1797,117310.979016,23,0
1798,90817.05,79,0
1799,42985.62,23,0
1800,117310.979016,87,0
1801,143741.49,26,0
1802,39829.08,30,0
1803,83553.57,37,0
1804,119889.33,24,0
1805,67425.48,63,0
1806,324032.76,24,0
1807,380108.19,45,0
1808,73591.92,73,0
1809,75582.21,46,0
1810,70027.95,23,0
1811,45567.75,23,0
1812,83776.92,37,0
1813,117310.979016,29,0
1814,143536.56,36,0
1815,121044.78,27,0
1816,48938.88,25,0
1817,105375.33,52,0
1818,117310.979016,45,1
1819,203463.45,43,0
1820,64379.49,28,0
1821,56311.71,49,0
1822,599502.39,47,0
1823,69912.75,45,0
1824,45653.34,23,0
1825,100356.63,64,0
1826,76735.83,40,0
1827,117310.979016,23,0
1828,53722.2,47,1
1829,88117.83,34,0
1830,117310.979016,58,0
1831,80793.3,23,0
1832,53847.21,23,0
1833,79508.73,30,0
1834,117310.979016,52,0
1835,63550.38,22,0
1836,117310.979016,32,0
1837,159999.81,23,0
1838,88053.24,26,0
1839,242943.09,24,0
1840,48711.9,32,1
1841,177870.78,60,0
1842,146764.41,25,0
1843,147307.86,59,0
1844,117310.979016,39,0
1845,146229.51,24,0
1846,67654.47,25,0
1847,141689.52,24,0
1848,32981.76,23,0
1849,164609.49,57,0
1850,62805.33,37,0
1851,134691.84,24,0
1852,109606.53,40,0
1853,100894.92,75,0
1854,80983.02,40,0
1855,85222.68,23,0
1856,117310.979016,26,0
1857,117310.979016,26,0
1858,170140.83,43,0
1859,174649.11,49,0
1860,40463.1,23,0
1861,56086.35,23,0
1862,86248.89,46,1
1863,64298.82,23,0
1864,120864.45,23,0
1865,346803.75,26,0
1866,50794.86,23,0
1867,117310.979016,22,0
1868,79406.04,26,0
1869,117310.979016,40,0
1870,137813.7,25,0
1871,117310.979016,23,0
1872,94911.81,23,0
1873,116789.73,30,0
1874,72390.6,23,0
1875,117310.979016,89,0
1876,101336.43,33,1
1877,107955.03,23,0
1878,122320.77,45,0
1879,31760.16,40,0
1880,93848.76,23,0
1881,117310.979016,47,0
1882,222620.52,34,0
1883,117310.979016,25,0
1884,225862.62,23,0
1885,79651.98,24,0
1886,117310.979016,27,1
1887,64200.93,45,0
1888,35422.89,24,0
1889,117310.979016,23,0
1890,117310.979016,35,0
1891,44509.08,29,0
1892,187052.13,23,0
1893,56445.18,39,0
1894,205756.92,23,0
1895,288528.36,52,0
1896,30748.62,30,0
1897,106876.71,29,0
1898,117310.979016,28,0
1899,60951.06,31,0
1900,51997.77,23,0
1901,92362.08,23,0
1902,36032.34,23,0
1903,44556.15,25,0
1904,339969.54,23,0
1905,49928.28,25,0
1906,124600.89,23,0
1907,156778.92,59,0
1908,51084.48,23,0
1909,64645.56,23,0
1910,271616.07,48,0
1911,117310.979016,24,0
1912,65744.28,22,0
1913,197589.48,64,0
1914,117310.979016,30,0
1915,88890.18,23,0
1916,68724.48,24,0
1917,117310.979016,24,0
1918,42979.17,45,0
1919,112561.47,41,0
1920,85054.11,50,0
1921,72037.68,24,0
1922,27605.85,26,0
1923,117310.979016,25,0
1924,43147.08,34,0
1925,82393.86,24,0
1926,117310.979016,56,0
1927,117310.979016,24,0
1928,114923.31,23,0
1929,127599.57,23,0
1930,54128.82,38,0
1931,235577.07,30,0
1932,105656.34,32,0
1933,94009.11,26,0
1934,51547.38,23,0
1935,46059.66,39,0
1936,79663.8,29,0
1937,170758.8,23,0
1938,178343.31,34,0
1939,125222.46,25,0
1940,105500.76,27,0
1941,199887.69,40,0
1942,117310.979016,25,0
1943,65309.7,44,0
1944,104129.37,42,0
1945,117310.979016,24,0
1946,117310.979016,24,0
1947,109439.58,45,0
1948,58965.24,23,0
1949,124234.38,33,0
1950,41623.11,26,0
1951,71270.25,51,0
1952,99538.62,23,0
1953,117310.979016,44,0
1954,101038.47,62,0
1955,117310.979016,23,0
1956,117310.979016,41,0
1957,174577.44,23,0
1958,60895.5,39,0
1959,47803.47,31,0
1960,85028.97,23,0
1961,105953.52,54,0
1962,121159.98,23,0
1963,82597.29,55,0
1964,174238.98,50,0
1965,174516.9,27,0
1966,192920.76,23,0
1967,214883.1,36,0
1968,138821.1,52,0
1969,53744.1,60,0
1970,58885.74,36,1
1971,599157.15,29,0
1972,62534.94,23,0
1973,117310.979016,43,0
1974,82932.3,33,0
1975,117632.4,49,0
1976,118934.37,23,0
1977,98778.72,44,0
1978,46674.54,32,0
1979,130329.15,25,0
1980,107798.73,23,0
1981,47143.62,29,0
1982,59574.09,27,0
1983,314846.58,55,0
1984,117310.979016,38,0
1985,112075.29,25,0
1986,165151.29,26,0
1987,68368.8,46,0
1988,44828.01,24,0
1989,117310.979016,25,0
1990,117310.979016,27,0
1991,117310.979016,62,0
1992,137522.37,40,0
1993,190528.98,23,0
1994,80295.54,24,0
1995,112705.02,23,0
1996,262500.24,24,0
1997,37868.73,28,0
1998,214231.56,30,0
1999,448527.03,23,0
2000,117310.979016,28,0
2001,117310.979016,23,0
2002,40016.79,24,0
2003,84407.16,35,0
2004,86108.43,23,0
2005,251036.82,23,0
2006,117310.979016,36,0
2007,83617.14,42,0
2008,82010.25,34,0
2009,81209.61,23,0
2010,101182.41,39,0
2011,203690.64,33,0
2012,117310.979016,26,0
2013,118900.59,28,0
2014,117310.979016,64,0
2015,103544.19,23,0
2016,62509.26,38,0
2017,198976.17,24,0
2018,62043.78,26,0
2019,117310.979016,42,0
2020,30169.44,34,0
2021,82888.53,34,0
2022,71219.82,31,0
2023,117310.979016,25,0
2024,57248.64,40,0
2025,80205.39,23,0
2026,183645.0,24,0
2027,137634.21,66,0
2028,117310.979016,90,0
2029,69166.65,44,0
2030,55032.18,39,0
2031,418404.03,31,0
2032,94351.83,33,0
2033,117310.979016,55,0
2034,40708.02,44,0
2035,132076.35,79,0
2036,117310.979016,71,0
2037,80543.64,23,0
2038,92564.16,23,0
2039,86530.56,23,0
2040,85806.48,46,0
2041,79048.98,27,0
2042,63857.16,27,0
2043,49648.47,23,0
2044,68929.02,26,0
2045,245904.03,23,0
2046,46170.0,28,0
2047,117310.979016,29,0
2048,80663.85,23,0
2049,249607.68,52,0
2050,93669.81,23,0
2051,117310.979016,64,0
2052,77432.4,24,0
2053,117310.979016,25,0
2054,117310.979016,25,0
2055,299217.81,23,0
2056,115438.71,38,1
2057,185887.8,24,0
2058,56121.39,57,0
2059,117310.979016,23,0
2060,40851.69,52,0
2061,68465.61,32,0
2062,173494.56,62,0
2063,72252.24,24,0
2064,70188.9,26,0
2065,60170.88,48,1
2066,117310.979016,67,0
2067,74567.34,23,0
2068,117310.979016,43,0
2069,117310.979016,24,0
2070,74288.1,49,0
2071,376994.88,23,0
2072,109511.46,23,0
2073,132566.67,24,0
2074,17694.81,32,0
2075,184941.57,34,0
2076,32488.8,40,0
2077,38587.5,44,0
2078,70304.16,30,0
2079,60684.75,25,0
2080,117310.979016,25,0
2081,117310.979016,30,0
2082,91096.2,23,0
2083,64943.76,51,0
2084,61556.19,35,0
2085,197528.37,26,0
2086,159110.79,28,0
2087,35343.48,30,0
2088,122536.65,24,0
2089,71187.09,23,0
2090,117310.979016,23,0
2091,54517.35,23,0
2092,117310.979016,32,0
2093,60511.2,24,0
2094,132232.26,60,0
2095,185823.06,32,0
2096,117310.979016,24,0
2097,399017.4,48,0
2098,37219.29,37,0
2099,117310.979016,34,0
2100,336310.26,23,0
2101,57726.6,47,0
2102,117310.979016,23,0
2103,76494.36,27,0
2104,69343.83,23,0
2105,117310.979016,28,0
2106,52213.5,76,1
2107,99101.94,60,0
2108,40565.19,40,0
2109,117310.979016,24,0
2110,84617.97,23,0
2111,105775.98,40,0
2112,117310.979016,55,0
2113,80972.55,5,0
2114,222036.36,23,0
2115,75008.7,27,0
2116,91906.35,40,1
2117,38757.81,36,0
2118,60828.48,23,0
2119,115119.54,23,0
2120,53971.44,23,0
2121,41524.86,54,0
2122,255615.15,24,0
2123,49708.74,23,0
2124,82395.93,23,0
2125,117310.979016,23,0
2126,93785.85,27,0
2127,50860.89,26,0
2128,117310.979016,27,0
2129,117310.979016,24,0
2130,117310.979016,29,0
2131,29795.52,41,0
2132,117310.979016,27,0
2133,18421.74,24,0
2134,182763.51,28,0
2135,180088.29,41,0
2136,117310.979016,68,1
2137,183745.08,23,0
2138,171953.4,44,0
2139,79243.32,41,0
2140,38923.44,31,0
2141,33799.8,28,0
2142,117310.979016,47,0
2143,105794.73,38,0
2144,120598.62,23,0
2145,140000.04,35,0
2146,77353.5,24,0
2147,149416.65,24,0
2148,168445.59,36,0
2149,117310.979016,27,0
2150,210095.73,23,0
2151,93864.96,38,0
2152,40728.48,65,0
2153,69013.68,23,0
2154,143861.52,26,0
2155,101103.27,26,0
2156,50232.48,44,1
2157,163924.56,68,0
2158,135793.92,26,0
2159,301042.2,23,0
2160,117310.979016,58,0
2161,117310.979016,31,0
2162,117310.979016,45,0
2163,159294.42,31,0
2164,229351.65,56,0
2165,62498.88,24,0
2166,78713.52,28,0
2167,182004.93,27,0
2168,160935.03,25,0
2169,260105.49,24,0
2170,375223.68,39,0
2171,47918.13,23,0
2172,157003.95,23,0
2173,129345.75,35,0
2174,117310.979016,27,0
2175,117310.979016,32,0
2176,91283.19,45,0
2177,42309.69,50,0
2178,117310.979016,74,0
2179,74942.88,23,0
2180,48905.07,33,0
2181,110206.05,44,0
2182,125150.46,31,0
2183,117310.979016,48,0
2184,217057.26,23,0
2185,117310.979016,45,0
2186,56923.47,22,0
2187,90600.51,29,0
2188,121599.72,24,0
2189,204710.16,23,0
2190,91542.72,24,0
2191,88936.77,70,0
2192,156394.95,47,0
2193,114608.31,34,0
2194,85214.7,40,0
2195,117310.979016,28,0
2196,117310.979016,55,0
2197,75049.62,23,0
2198,63369.03,28,0
2199,40571.88,27,0
2200,293678.55,23,0
2201,117310.979016,25,0
2202,117310.979016,45,0
2203,118471.8,22,0
2204,72284.55,23,0
2205,42464.34,28,0
2206,35787.0,24,0
2207,67325.67,23,0
2208,117310.979016,26,0
2209,23412.69,36,1
2210,103617.09,38,0
2211,49558.14,53,0
2212,117310.979016,27,0
2213,66522.87,24,0
2214,48498.87,23,0
2215,154775.07,24,0
2216,81484.71,23,0
2217,76791.33,23,0
2218,109975.83,75,0
2219,220545.51,24,0
2220,182330.52,23,0
2221,62997.57,24,0
2222,81443.55,23,0
2223,204097.44,27,0
2224,96688.29,41,0
2225,53210.82,45,0
2226,92104.68,46,0
2227,134935.83,23,0
2228,43218.93,23,0
2229,64656.36,23,0
2230,109023.18,46,0
2231,127102.56,24,0
2232,150110.97,53,0
2233,123752.25,23,0
2234,164805.09,55,0
2235,64192.92,31,1
2236,72232.83,26,0
2237,60834.06,68,0
2238,176222.52,29,0
2239,136255.65,31,0
2240,17998.62,24,0
2241,81316.11,23,0
2242,117310.979016,23,0
2243,117310.979016,23,0
2244,51622.95,25,0
2245,63802.5,42,0
2246,117310.979016,35,1
2247,70459.65,23,0
2248,138140.91,33,0
2249,117310.979016,42,0
2250,108338.82,48,1
2251,117310.979016,41,0
2252,169905.63,26,0
2253,117310.979016,29,0
2254,82869.99,26,0
2255,208484.76,26,0
2256,120735.57,41,0
2257,153560.7,30,0
2258,104697.0,29,0
2259,245321.19,23,0
2260,117310.979016,38,0
2261,97806.0,41,1
2262,44529.99,41,0
2263,48347.19,29,0
2264,27555.09,27,0
2265,67538.07,23,0
2266,62445.3,25,0
2267,37837.71,25,0
2268,92964.45,25,0
2269,44673.54,23,0
2270,70786.02,32,0
2271,64859.76,43,0
2272,230157.6,24,0
2273,55969.2,23,0
2274,167098.41,24,0
2275,200267.76,41,0
2276,74429.43,23,0
2277,104162.49,43,0
2278,109216.29,25,0
2279,117310.979016,43,0
2280,216027.0,25,0
